task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
20563,"Occupation: Dentists, General. Use dental air turbines, hand instruments, dental appliances, or surgical implements..",1,2261,Dentists,0.5283041000366211,0.5283041000366211,2261,0.029446899890899658,True
20564,"Occupation: Dentists, General. Manage business aspects such as employing or supervising staff or handling paperwork or insurance claims..",1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.7722121477127075,0.7722121477127075,1219,0.06925445795059204,True
20565,Occupation: Cytogenetic Technologists. Select appropriate culturing system or procedure based on specimen type and reason for referral..,1,3142,Agricultural Technicians,0.5649705529212952,0.5649705529212952,3142,0.05945241451263428,True
20566,"Occupation: Cytogenetic Technologists. Describe chromosome, FISH and aCGH analysis results in International System of Cytogenetic Nomenclature (ISCN) language..",1,2131,"Biologists, Botanists, Zoologists and Related Professionals",0.2806006073951721,0.2806006073951721,2131,0.010975390672683716,True
20567,"Occupation: Cytogenetic Technologists. Extract, measure, dilute as appropriate, label, and prepare DNA for array analysis..",1,3212,Medical and Pathology Laboratory Technicians,0.5322808027267456,0.5322808027267456,3212,0.048843711614608765,True
20568,"Occupation: Cytogenetic Technologists. Input details of specimen processing, analysis, and technical issues into logs or laboratory information systems (LIS)..",1,3141,Life Science Technicians (excluding Medical),0.6566195487976074,0.6566195487976074,3141,0.028492093086242676,True
20569,"Occupation: Cytogenetic Technologists. Apply prepared specimen and control to appropriate grid, run instrumentation, and produce analyzable results..",1,3142,Agricultural Technicians,0.5124995708465576,0.5124995708465576,3142,0.012121617794036865,True
2057,"Occupation: Pharmacy Aides. Prepare, maintain, and record records of inventories, receipts, purchases, or deliveries, using a variety of computer screen formats..",1,4311,Accounting and Bookkeeping Clerks,0.7270603775978088,0.7270603775978088,4311,0.003775179386138916,True
20570,"Occupation: Cytogenetic Technologists. Develop, implement, and monitor quality control and quality assurance programs to ensure accurate and precise test performance and reports..",1,2519,Software and Applications Developers and Analysts Not Elsewhere Classified,0.6633747816085815,0.6633747816085815,2519,0.01662611961364746,True
20571,Occupation: Cytogenetic Technologists. Evaluate appropriateness of received specimens for requested tests..,1,3212,Medical and Pathology Laboratory Technicians,0.6200557947158813,0.6200557947158813,3212,0.14774972200393677,True
20572,Occupation: Cytogenetic Technologists. Communicate to responsible parties unacceptable specimens and suggest remediation for future submissions..,1,3212,Medical and Pathology Laboratory Technicians,0.49535179138183594,0.49535179138183594,3212,0.005223453044891357,True
20573,Occupation: Cytogenetic Technologists. Archive case documentation and study materials as required by regulations and laws..,1,3252,Medical Records and Health Information Technicians,0.5122388601303101,0.5122388601303101,3252,0.036693036556243896,True
20575,Occupation: Psychiatric Technicians. Train or instruct new employees on procedures to follow with psychiatric patients..,1,2634,Psychologists,0.6185095310211182,0.6185095310211182,2634,0.014655530452728271,True
20576,Occupation: Psychiatric Technicians. Escort patients to medical appointments..,1,5329,Personal Care Workers in Health Services Not Elsewhere Classified,0.679115891456604,0.679115891456604,5329,0.010166049003601074,True
20577,Occupation: Home Health Aides. Bathe patients..,1,5329,Personal Care Workers in Health Services Not Elsewhere Classified,0.610385537147522,0.610385537147522,5329,0.02158653736114502,True
20578,Occupation: Psychiatric Aides. Listen and provide emotional support and encouragement to psychiatric patients..,1,2635,Social Work and Counselling Professionals,0.6515114307403564,0.6515114307403564,2635,0.021218419075012207,True
2058,"Occupation: Pharmacy Aides. Process medical insurance claims, posting bill amounts and calculating copayments..",1,3344,Medical Secretaries,0.6849440336227417,0.6849440336227417,3344,0.051653504371643066,True
20582,Occupation: Fish and Game Wardens. Compile and present evidence for court actions..,1,3411,Legal and Related Associate Professionals,0.708010196685791,0.708010196685791,3411,0.036769986152648926,True
20583,Occupation: Fish and Game Wardens. Investigate hunting accidents or reports of fish or game law violations..,1,6224,Hunters and Trappers,0.545707106590271,0.545707106590271,6224,0.010300815105438232,True
20584,Occupation: Fish and Game Wardens. Issue warnings or citations and file reports as necessary..,1,2529,Database and Network Professionals Not Elsewhere Classified,0.40736278891563416,0.40736278891563416,2529,0.019513815641403198,True
20585,Occupation: Fish and Game Wardens. Serve warrants and make arrests..,1,5412,Police Officers,0.6744788885116577,0.6744788885116577,5412,0.07115572690963745,True
20586,Occupation: Fish and Game Wardens. Participate in search-and-rescue operations..,1,5419,Protective Services Workers Not Elsewhere Classified,0.6123911142349243,0.6123911142349243,5419,0.018535494804382324,True
20587,Occupation: Fish and Game Wardens. Arrange for disposition of fish or game illegally taken or possessed..,1,6222,Inland and Coastal Waters Fishery Workers,0.5449600219726562,0.5449600219726562,6222,0.01013171672821045,True
20588,Occupation: Fish and Game Wardens. Seize equipment used in fish and game law violations..,1,6222,Inland and Coastal Waters Fishery Workers,0.5151169896125793,0.5151169896125793,6222,0.033088862895965576,True
20589,Occupation: Fish and Game Wardens. Participate in firefighting efforts..,1,5411,Fire Fighters,0.656406044960022,0.656406044960022,5411,0.1580531895160675,True
2059,"Occupation: Pharmacy Aides. Compound, package, and label pharmaceutical products, under direction of pharmacist..",1,2262,Pharmacists,0.7338403463363647,0.7338403463363647,2262,0.01820671558380127,True
20590,"Occupation: Janitors and Cleaners, Except Maids and Housekeeping Cleaners. Monitor building security and safety by performing tasks such as locking doors after operating hours or checking electrical appliance use to ensure that hazards are not created..",1,5414,Security Guards,0.7734369039535522,0.7734369039535522,5414,0.044992804527282715,True
20591,"Occupation: Janitors and Cleaners, Except Maids and Housekeeping Cleaners. Mow or trim lawns or shrubbery, using mowers or hand or power trimmers, and clear debris from grounds..",1,9214,Garden and Horticultural Labourers,0.6101554036140442,0.6101554036140442,9214,0.008388102054595947,True
20592,"Occupation: Janitors and Cleaners, Except Maids and Housekeeping Cleaners. Drive vans, industrial trucks, or other vehicles required to travel to, or to perform, cleaning work..",1,9122,Vehicle Cleaners,0.7404163479804993,0.7404163479804993,9122,0.013560652732849121,True
20593,"Occupation: Animal Trainers. Conduct training programs to develop or maintain desired animal behaviors for competition, entertainment, obedience, security, riding, or related purposes..",1,5164,Pet Groomers and Animal Care Workers,0.6389633417129517,0.6389633417129517,5164,0.06735765933990479,True
20594,Occupation: Animal Trainers. Evaluate animals for trainability and ability to perform..,1,6129,Animal Producers Not Elsewhere Classified,0.5072550773620605,0.5072550773620605,6129,0.0021049976348876953,True
20596,"Occupation: Gambling and Sports Book Writers and Runners. Compute and verify amounts won or lost, paying out winnings or referring patrons to workers, such as gaming cashiers, so that winnings can be collected..",1,4212,"Bookmakers, Croupiers and Related Gaming Workers",0.6942838430404663,0.6942838430404663,4212,0.06405395269393921,True
20597,Occupation: Funeral Attendants. Transport the deceased to the funeral home..,1,5163,Undertakers and Embalmers,0.6688600778579712,0.6688600778579712,5163,0.12583553791046143,True
20598,"Occupation: Funeral Attendants. Attend to the needs of the bereaved, such as by offering comfort, counseling, or after-care programs..",1,5163,Undertakers and Embalmers,0.5692471861839294,0.5692471861839294,5163,0.05354398488998413,True
20599,"Occupation: Funeral Attendants. Perform various administrative tasks, such as typing documents or answering telephone calls..",1,4120,Secretaries (general),0.6118594408035278,0.6118594408035278,4120,0.00536954402923584,True
206,Occupation: Foresters. Plan and direct forest surveys and related studies and prepare reports and recommendations..,1,3143,Forestry Technicians,0.6758595705032349,0.6758595705032349,3143,0.01875251531600952,True
20600,Occupation: Funeral Attendants. Supervise funeral processions and assist with cemetery parking..,1,5163,Undertakers and Embalmers,0.7059076428413391,0.7059076428413391,5163,0.16114157438278198,True
20601,Occupation: Funeral Attendants. Deliver floral arrangements or other items to family members of the deceased..,1,5163,Undertakers and Embalmers,0.6024758815765381,0.6024758815765381,5163,0.09096920490264893,True
20602,"Occupation: Funeral Attendants. Perform general maintenance tasks for funeral homes, such as maintaining equipment or caring for funeral grounds..",1,5163,Undertakers and Embalmers,0.7348074913024902,0.7348074913024902,5163,0.1306074857711792,True
20603,"Occupation: Funeral Attendants. Embalm, dress, cosmeticize, and casket the deceased..",1,5163,Undertakers and Embalmers,0.8292726874351501,0.8292726874351501,5163,0.2680521607398987,True
20605,"Occupation: Funeral Attendants. Obtain doctors' signatures on death certificate and complete other paperwork, such as insurance claims forms..",1,5163,Undertakers and Embalmers,0.50547856092453,0.50547856092453,5163,0.09557187557220459,True
20607,Occupation: Funeral Attendants. Prepare obituaries for newspapers..,1,5163,Undertakers and Embalmers,0.5927170515060425,0.5927170515060425,5163,0.18647491931915283,True
20608,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Prepare and submit sales contracts for orders..",1,2434,Information and Communications Technology Sales Professionals,0.67423015832901,0.67423015832901,2434,0.01861017942428589,True
20609,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Contact new or existing customers to discuss how specific products or services can meet their needs..",1,3322,Commercial Sales Representatives,0.6360462307929993,0.6360462307929993,3322,0.016114771366119385,True
20610,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Select or assist customers in selecting products based on customer needs, product specifications, and applicable regulations..",1,3322,Commercial Sales Representatives,0.7194674015045166,0.7194674015045166,3322,0.022541463375091553,True
20611,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Verify that delivery schedules meet project deadlines..",1,4322,Production Clerks,0.5188378691673279,0.5188378691673279,4322,0.09079247713088989,True
20612,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Identify prospective customers, using business directories, leads from existing clients, participation in organizations, or trade show or conference attendance..",1,5243,Door-to-door Salespersons,0.6388067603111267,0.6388067603111267,5243,0.002899467945098877,True
20613,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Advise customers on product usage to improve production..",1,1321,Manufacturing Managers,0.5920860171318054,0.5920860171318054,1321,0.0072596073150634766,True
20614,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Study documentation or other information for new scientific or technical products..",1,2113,Chemists,0.5302519202232361,0.5302519202232361,2113,0.05874761939048767,True
20615,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Attend sales or trade meetings or read related publications to obtain information about market conditions, business trends, environmental regulations, or industry developments..",1,3322,Commercial Sales Representatives,0.5716899037361145,0.5716899037361145,3322,0.00563967227935791,True
20616,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Sell service contracts for technical or scientific products..",1,3339,Business Services Agents Not Elsewhere Classified,0.6022392511367798,0.6022392511367798,3339,0.051326096057891846,True
20617,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Demonstrate the operation or use of technical or scientific products..",1,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,0.5534778237342834,0.5534778237342834,3119,0.03671395778656006,True
20618,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Initiate sales campaigns to meet sales and production expectations..",1,1221,Sales and Marketing Managers,0.6877296566963196,0.6877296566963196,1221,0.0494614839553833,True
20619,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Verify accuracy of materials lists..",1,7543,Product Graders and Testers (except Foods and Beverages),0.40730518102645874,0.40730518102645874,7543,0.0607563853263855,True
2062,"Occupation: Pharmacy Aides. Deliver medication to treatment areas, living units, residences, or clinics, using various means of transportation..",1,3213,Pharmaceutical Technicians and Assistants,0.6690161824226379,0.6690161824226379,3213,0.020859241485595703,True
20620,"Occupation: Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products. Verify customer credit ratings..",1,3312,Credit and Loans Officers,0.5383431315422058,0.5383431315422058,3312,0.18272939324378967,True
20622,"Occupation: Brokerage Clerks. Document security transactions, such as purchases, sales, conversions, redemptions, or payments, using computers, accounting ledgers, or certificate records..",1,4311,Accounting and Bookkeeping Clerks,0.5485751628875732,0.5485751628875732,4311,0.0011352300643920898,True
20623,"Occupation: Brokerage Clerks. Perform clerical tasks, such as answering phones or distributing mail..",1,4419,Clerical Support Workers Not Elsewhere Classified,0.5877488255500793,0.5877488255500793,4419,0.049206435680389404,True
20627,"Occupation: File Clerks. Input data, such as file numbers, new or updated information, or document information codes into computer systems to support document and information retrieval..",1,4132,Data Entry Clerks,0.6722745299339294,0.6722745299339294,4132,0.104000985622406,True
20628,"Occupation: File Clerks. Perform general office activities, such as typing, answering telephones, operating office machines, processing mail, or securing confidential materials..",1,4120,Secretaries (general),0.6297434568405151,0.6297434568405151,4120,0.004905343055725098,True
20629,"Occupation: File Clerks. Keep records of materials filed or removed, using logbooks or computers and generate computerized reports..",1,4415,Filing and Copying Clerks,0.6690288782119751,0.6690288782119751,4415,0.010583698749542236,True
20630,"Occupation: File Clerks. Find, retrieve, and make copies of information from files in response to requests and deliver information to authorized users..",1,2529,Database and Network Professionals Not Elsewhere Classified,0.6131125688552856,0.6131125688552856,2529,0.07319813966751099,True
20631,"Occupation: File Clerks. Complete general financial activities, such as processing accounts payable, reviewing invoices, collecting cash payments, or issuing receipts..",1,4311,Accounting and Bookkeeping Clerks,0.6925265192985535,0.6925265192985535,4311,0.007000565528869629,True
20632,"Occupation: Forest and Conservation Workers. Sort tree seedlings, discarding substandard seedlings, according to standard charts or verbal instructions..",1,9215,Forestry Labourers,0.37025701999664307,0.37025701999664307,9215,0.008123695850372314,True
20638,"Occupation: Sheet Metal Workers. Determine project requirements, such as scope, assembly sequences, or required methods or materials, using blueprints, drawings, or written or verbal instructions..",1,2161,Building Architects,0.6470312476158142,0.6470312476158142,2161,0.07170987129211426,True
20639,"Occupation: Sheet Metal Workers. Lay out, measure, and mark dimensions and reference lines on material, such as roofing panels, using calculators, scribes, dividers, squares, or rulers..",1,7121,Roofers,0.5575987696647644,0.5575987696647644,7121,0.017497718334197998,True
20641,Occupation: Sheet Metal Workers. Maneuver completed roofing units into position for installation..,1,7121,Roofers,0.48348134756088257,0.48348134756088257,7121,0.03931373357772827,True
20642,"Occupation: Sheet Metal Workers. Inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers..",1,7543,Product Graders and Testers (except Foods and Beverages),0.6465781927108765,0.6465781927108765,7543,0.004287004470825195,True
20644,Occupation: Sheet Metal Workers. Fasten roof panel edges or machine-made moldings to structures by nailing or welding..,1,7121,Roofers,0.6832401752471924,0.6832401752471924,7121,0.08447158336639404,True
20645,Occupation: Automotive Glass Installers and Repairers. Prime all scratches on pinchwelds with primer and allow to dry..,1,7132,Spray Painters and Varnishers,0.3252794146537781,0.3252794146537781,7132,0.0009673833847045898,True
20646,Occupation: Automotive Glass Installers and Repairers. Install replacement glass in vehicles..,1,7125,Glaziers,0.6558396220207214,0.6558396220207214,7125,0.1588864028453827,True
20651,"Occupation: Motorcycle Mechanics. Mount, balance, change, or check condition or pressure of tires..",1,9331,Hand and Pedal Vehicle Drivers,0.5403009057044983,0.5403009057044983,9331,0.003932058811187744,True
20652,Occupation: Motorcycle Mechanics. Reassemble frames and reinstall engines after repairs..,1,7231,Motor Vehicle Mechanics and Repairers,0.6251182556152344,0.6251182556152344,7231,0.0328218936920166,True
20653,Occupation: Motorcycle Mechanics. Hammer out dents and bends in frames and weld tears and breaks..,1,7115,Carpenters and Joiners,0.5983453392982483,0.5983453392982483,7115,0.003460824489593506,True
20654,"Occupation: Tire Repairers and Changers. Unbolt and remove wheels from vehicles, using lug wrenches or other hand or power tools..",1,7231,Motor Vehicle Mechanics and Repairers,0.4926416277885437,0.4926416277885437,7231,0.0007824301719665527,True
20655,Occupation: Tire Repairers and Changers. Identify tire size and ply and inflate tires accordingly..,1,8141,Rubber Products Machine Operators,0.35002759099006653,0.35002759099006653,8141,0.04084852337837219,True
20656,"Occupation: Tire Repairers and Changers. Assist mechanics and perform various mechanical duties, such as changing oil or checking and replacing batteries..",1,7231,Motor Vehicle Mechanics and Repairers,0.7386702299118042,0.7386702299118042,7231,0.04237586259841919,True
20657,Occupation: Tire Repairers and Changers. Clean and tidy up the shop..,1,5222,Shop Supervisors,0.564008355140686,0.564008355140686,5222,0.003986716270446777,True
20670,"Occupation: Maintenance and Repair Workers, General. Dismantle machines, equipment, or devices to access and remove defective parts, using hoists, cranes, hand tools, or power tools..",1,9329,Manufacturing Labourers Not Elsewhere Classified,0.6764532923698425,0.6764532923698425,9329,0.0012104511260986328,True
20671,"Occupation: Maintenance and Repair Workers, General. Perform routine maintenance, such as inspecting drives, motors, or belts, checking fluid levels, replacing filters, or doing other preventive maintenance actions..",1,7231,Motor Vehicle Mechanics and Repairers,0.6172776818275452,0.6172776818275452,7231,0.0056847333908081055,True
20672,"Occupation: Maintenance and Repair Workers, General. Repair machines, equipment, or structures, using tools such as hammers, hoists, saws, drills, wrenches, or equipment such as precision measuring instruments or electrical or electronic testing devices..",1,7233,Agricultural and Industrial Machinery Mechanics and Repairers,0.7501518726348877,0.7501518726348877,7233,0.05679583549499512,True
20673,"Occupation: Maintenance and Repair Workers, General. Maintain or repair specialized equipment or machinery located in cafeterias, laundries, hospitals, stores, offices, or factories..",1,7233,Agricultural and Industrial Machinery Mechanics and Repairers,0.7878591418266296,0.7878591418266296,7233,0.026216208934783936,True
20674,"Occupation: Maintenance and Repair Workers, General. Order parts, supplies, or equipment from catalogs or suppliers..",1,8219,Assemblers Not Elsewhere Classified,0.514437198638916,0.514437198638916,8219,0.00219881534576416,True
20675,"Occupation: Maintenance and Repair Workers, General. Perform general cleaning of buildings or properties..",1,9129,Other Cleaning Workers,0.7173131108283997,0.7173131108283997,9129,0.011531829833984375,True
20676,"Occupation: Maintenance and Repair Workers, General. Train or manage maintenance personnel or subcontractors..",1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.6615208387374878,0.6615208387374878,1219,0.00806361436843872,True
20677,"Occupation: Maintenance and Repair Workers, General. Provide groundskeeping services, such as landscaping or snow removal..",1,9510,Street and Related Service Workers,0.5971592664718628,0.5971592664718628,9510,0.023592591285705566,True
20678,"Occupation: Maintenance and Repair Workers, General. Estimate costs to repair machinery, equipment, or building structures..",1,7233,Agricultural and Industrial Machinery Mechanics and Repairers,0.5365307927131653,0.5365307927131653,7233,0.028260111808776855,True
20679,"Occupation: Maintenance and Repair Workers, General. Design new equipment to aid in the repair or maintenance of machines, mechanical equipment, or building structures..",1,2144,Mechanical Engineers,0.7464499473571777,0.7464499473571777,2144,0.005814909934997559,True
20680,"Occupation: Nuclear Power Reactor Operators. Develop or implement actions such as lockouts, tagouts, or clearances to allow equipment to be safely repaired..",1,3119,Physical and Engineering Science Technicians Not Elsewhere Classified,0.6272725462913513,0.6272725462913513,3119,0.002244889736175537,True
20681,Occupation: Nuclear Power Reactor Operators. Review and edit standard operating procedures..,1,2421,Management and Organization Analysts,0.6069655418395996,0.6069655418395996,2421,0.03547126054763794,True
20682,"Occupation: Mixing and Blending Machine Setters, Operators, and Tenders. Mix or blend ingredients by starting machines and mixing for specified times..",1,8131,Chemical Products Plant and Machine Operators,0.5560261607170105,0.5560261607170105,8131,0.01641637086868286,True
20691,Occupation: Air Traffic Controllers. Provide on-the-job training to new air traffic controllers..,1,3154,Air Traffic Controllers,0.6394919157028198,0.6394919157028198,3154,0.02253246307373047,True
20692,Occupation: Heavy and Tractor-Trailer Truck Drivers. Inspect loads to ensure that cargo is secure..,1,8344,Lifting Truck Operators,0.6615689992904663,0.6615689992904663,8344,0.03815615177154541,True
20693,Occupation: Heavy and Tractor-Trailer Truck Drivers. Check all load-related documentation for completeness and accuracy..,1,9333,Freight Handlers,0.21682611107826233,0.21682611107826233,9333,0.00030209124088287354,True
20694,Occupation: Heavy and Tractor-Trailer Truck Drivers. Drive trucks to weigh stations before and after loading and along routes in compliance with state regulations..,1,8332,Heavy Truck and Lorry Drivers,0.6895419359207153,0.6895419359207153,8332,0.04267740249633789,True
20695,"Occupation: Heavy and Tractor-Trailer Truck Drivers. Operate equipment, such as truck cab computers, CB radios, phones, or global positioning systems (GPS) equipment to exchange necessary information with bases, supervisors, or other drivers..",1,8322,"Car, Taxi and Van Drivers",0.664573073387146,0.664573073387146,8322,0.01845228672027588,True
20696,"Occupation: Heavy and Tractor-Trailer Truck Drivers. Load or unload trucks or help others with loading or unloading, using special loading-related equipment or other equipment as necessary..",1,8344,Lifting Truck Operators,0.7982770800590515,0.7982770800590515,8344,0.0190848708152771,True
20697,"Occupation: Heavy and Tractor-Trailer Truck Drivers. Wrap and secure goods using pads, packing paper, containers, or straps..",1,9321,Hand Packers,0.6718459129333496,0.6718459129333496,9321,0.10609525442123413,True
20699,"Occupation: General and Operations Managers. Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement..",1,2421,Management and Organization Analysts,0.621283233165741,0.621283233165741,2421,0.07272619009017944,True
207,Occupation: Foresters. Perform inspections of forests or forest nurseries..,1,3143,Forestry Technicians,0.6960234642028809,0.6960234642028809,3143,0.021256625652313232,True
20700,Occupation: General and Operations Managers. Direct administrative activities directly related to making products or providing services..,1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.803844690322876,0.803844690322876,1219,0.07145726680755615,True
20701,Occupation: General and Operations Managers. Prepare staff work schedules and assign specific duties..,1,1219,Business Services and Administration Managers Not Elsewhere Classified,0.6230348348617554,0.6230348348617554,1219,0.00543212890625,True
20702,Occupation: General and Operations Managers. Monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits..,1,3323,Buyers,0.629403829574585,0.629403829574585,3323,0.013487935066223145,True
20703,"Occupation: General and Operations Managers. Direct or coordinate financial or budget activities to fund operations, maximize investments, or increase efficiency..",1,1211,Finance Managers,0.7200846672058105,0.7200846672058105,1211,0.09390705823898315,True
20704,"Occupation: General and Operations Managers. Establish or implement departmental policies, goals, objectives, or procedures in conjunction with board members, organization officials, or staff members..",1,1213,Policy and Planning Managers,0.7390327453613281,0.7390327453613281,1213,0.010139644145965576,True
20705,"Occupation: General and Operations Managers. Perform personnel functions, such as selection, training, or evaluation..",1,1212,Human Resource Managers,0.7143632173538208,0.7143632173538208,1212,0.002410888671875,True
20706,"Occupation: General and Operations Managers. Plan or direct activities, such as sales promotions, that require coordination with other department managers..",1,1221,Sales and Marketing Managers,0.7163212299346924,0.7163212299346924,1221,0.06596928834915161,True
20707,"Occupation: General and Operations Managers. Set prices or credit terms for goods or services, based on forecasts of customer demand..",1,3322,Commercial Sales Representatives,0.4947410523891449,0.4947410523891449,3322,0.006923586130142212,True
20708,"Occupation: General and Operations Managers. Manage the movement of goods into and out of production facilities to ensure efficiency, effectiveness, or sustainability of operations..",1,1324,"Supply, Distribution and Related Managers",0.7277238368988037,0.7277238368988037,1324,0.015023589134216309,True
20709,"Occupation: Marketing Managers. Formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers..",1,2431,Advertising and Marketing Professionals,0.802260160446167,0.802260160446167,2431,0.016887307167053223,True
20710,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Buy merchandise or commodities for resale to wholesale or retail consumers..",1,3323,Buyers,0.6490482091903687,0.6490482091903687,3323,0.017521440982818604,True
20711,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Negotiate prices, discount terms, or transportation arrangements with suppliers..",1,3323,Buyers,0.6390892267227173,0.6390892267227173,3323,0.06396138668060303,True
20712,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Examine, select, order, or purchase merchandise consistent with quality, quantity, specification requirements, or other factors, such as environmental soundness..",1,7543,Product Graders and Testers (except Foods and Beverages),0.639456033706665,0.639456033706665,7543,0.020246267318725586,True
20713,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Recommend mark-up rates, mark-down rates, or merchandise selling prices..",1,5221,Shopkeepers,0.5722054839134216,0.5722054839134216,5221,0.038631319999694824,True
20714,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Obtain information about customer needs or preferences by conferring with sales or purchasing personnel..",1,3322,Commercial Sales Representatives,0.7421969175338745,0.7421969175338745,3322,0.026378631591796875,True
20715,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Collaborate with vendors to obtain or develop desired products..",1,3323,Buyers,0.6318532228469849,0.6318532228469849,3323,0.055801570415496826,True
20716,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Inspect merchandise or products to determine quality, value, or yield..",1,7543,Product Graders and Testers (except Foods and Beverages),0.7777934074401855,0.7777934074401855,7543,0.05120420455932617,True
20717,"Occupation: Wholesale and Retail Buyers, Except Farm Products. Conduct sales meetings to introduce new merchandise..",1,5242,Sales Demonstrators,0.7158997654914856,0.7158997654914856,5242,0.0005373358726501465,True
20719,Occupation: Equal Opportunity Representatives and Officers. Prepare reports related to investigations of equal opportunity complaints..,1,3341,Office Supervisors,0.5244709253311157,0.5244709253311157,3341,0.0021663904190063477,True
20720,Occupation: Equal Opportunity Representatives and Officers. Interview persons involved in equal opportunity complaints to verify case information..,1,4229,Client Information Workers Not Elsewhere Classified,0.5587878823280334,0.5587878823280334,4229,0.02006620168685913,True
20721,Occupation: Equal Opportunity Representatives and Officers. Meet with persons involved in equal opportunity complaints to arbitrate and settle disputes..,1,3411,Legal and Related Associate Professionals,0.5647945404052734,0.5647945404052734,3411,0.011524081230163574,True
20722,Occupation: Equal Opportunity Representatives and Officers. Develop guidelines for nondiscriminatory employment practices..,1,1212,Human Resource Managers,0.5544837713241577,0.5544837713241577,1212,0.03875833749771118,True
20723,Occupation: Equal Opportunity Representatives and Officers. Monitor the implementation and impact of guidelines for nondiscriminatory employment practices..,1,1212,Human Resource Managers,0.5559256076812744,0.5559256076812744,1212,0.051181674003601074,True
20724,Occupation: Aerospace Engineers. Formulate conceptual design of aeronautical or aerospace products or systems to meet customer requirements or conform to environmental regulations..,1,2144,Mechanical Engineers,0.6184317469596863,0.6184317469596863,2144,0.0072522759437561035,True
20725,"Occupation: Aerospace Engineers. Evaluate product data or design from inspections or reports for conformance to engineering principles, customer requirements, environmental regulations, or quality standards..",1,7543,Product Graders and Testers (except Foods and Beverages),0.6979058980941772,0.6979058980941772,7543,0.11428338289260864,True
20726,"Occupation: Aerospace Engineers. Develop design criteria for aeronautical or aerospace products or systems, including testing methods, production costs, quality standards, environmental standards, or completion dates..",1,2163,Product and Garment Designers,0.6410475373268127,0.6410475373268127,2163,0.036491990089416504,True
20727,Occupation: Aerospace Engineers. Diagnose performance problems by reviewing reports or documentation from customers or field engineers or by inspecting malfunctioning or damaged products..,1,7543,Product Graders and Testers (except Foods and Beverages),0.5924992561340332,0.5924992561340332,7543,0.0265464186668396,True
20728,Occupation: Aerospace Engineers. Direct aerospace research and development programs..,1,2144,Mechanical Engineers,0.47522056102752686,0.47522056102752686,2144,0.02896013855934143,True
20729,"Occupation: Electrical Engineers. Estimate labor, material, or construction costs for budget preparation purposes..",1,2161,Building Architects,0.5314520001411438,0.5314520001411438,2161,0.04640018939971924,True
20730,Occupation: Electrical Engineers. Investigate customer or public complaints to determine the nature and extent of problems..,1,4225,Inquiry Clerks,0.6436401605606079,0.6436401605606079,4225,0.04084199666976929,True
20731,"Occupation: Electrical Engineers. Inspect completed installations and observe operations to ensure conformance to design and equipment specifications and compliance with operational, safety, or environmental standards..",1,3112,Civil Engineering Technicians,0.7272784113883972,0.7272784113883972,3112,0.0060651302337646484,True
20733,"Occupation: Mechanical Engineers. Research, design, evaluate, install, operate, or maintain mechanical products, equipment, systems or processes to meet requirements..",1,3115,Mechanical Engineering Technicians,0.7740145325660706,0.7740145325660706,3115,0.02016979455947876,True
20734,Occupation: Mechanical Engineers. Investigate equipment failures or difficulties to diagnose faulty operation and recommend remedial actions..,1,3511,Information and Communications Technology Operations Technicians,0.6866273880004883,0.6866273880004883,3511,0.022210538387298584,True
20735,"Occupation: Mechanical Engineers. Develop or test models of alternate designs or processing methods to assess feasibility, sustainability, operating condition effects, potential new applications, or necessity of modification..",1,2145,Chemical Engineers,0.5416455268859863,0.5416455268859863,2145,0.003335118293762207,True
